date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,Day_of_Week,Month,month,day_of_week,is_weekend,quarter,usage_cpu_lag1,usage_cpu_lag3,usage_cpu_lag7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30,cpu_total,cpu_utilization,storage_allocated,storage_efficiency,weather_index,power_outage_flag,price_change,region_EAST US,region_NORTH EUROPE,region_SOUTHEAST ASIA,region_WEST US,resource_type_Container,resource_type_Storage,resource_type_VM,Region,ResourceType
10-03-2023,54,647,476,92.17,0.97,0,4,3,3,4,0,1,58,95,57,66.71428571,95,54,70.03333333,96,50,99,0.545454545,1992,0.324799197,1,0,-0.011235119,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
10-03-2023,89,865,427,92.17,0.97,0,4,3,3,4,0,1,51,65,85,71.14285714,89,51,72.36666667,97,50,99,0.898989899,1995,0.43358396,2,0,0.013271188,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
10-03-2023,60,935,410,92.17,0.97,0,4,3,3,4,0,1,78,82,96,78.28571429,99,58,75.66666667,99,51,99,0.606060606,1994,0.46890672,2,0,0.020385709,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
10-03-2023,56,998,227,92.17,0.97,0,4,3,3,4,0,1,99,88,91,74,99,51,76.66666667,99,51,99,0.565656566,1992,0.501004016,2,0,-0.049563673,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
10-03-2023,92,941,460,92.17,0.97,0,4,3,3,4,0,1,77,88,65,82.85714286,92,76,71.36666667,92,51,99,0.929292929,1995,0.471679198,1,0,-0.033304691,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
11-03-2023,54,849,207,108.14,0.88,1,5,3,3,5,1,1,83,85,65,67.71428571,85,51,74.5,99,51,99,0.545454545,1994,0.425777332,1,0,0.021304605,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
11-03-2023,59,1491,419,108.14,0.88,1,5,3,3,5,1,1,57,99,65,70.42857143,99,51,72.53333333,99,51,99,0.595959596,1992,0.748493976,1,0,0.016638541,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
11-03-2023,66,1746,335,108.14,0.88,1,5,3,3,5,1,1,66,84,77,74.28571429,84,66,77.86666667,99,53,99,0.666666667,1995,0.87518797,1,0,0.046604751,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
11-03-2023,89,1420,248,108.14,0.88,1,5,3,3,5,1,1,68,77,54,73.57142857,91,60,73.4,99,50,99,0.898989899,1994,0.712136409,1,0,0.026103779,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
11-03-2023,85,1905,277,108.14,0.88,1,5,3,3,5,1,1,86,56,79,80,98,56,74.03333333,98,52,99,0.858585859,1992,0.956325301,1,0,0.045077271,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
11-03-2023,90,668,416,108.14,0.88,1,5,3,3,5,1,1,72,51,55,65.71428571,90,51,71.1,95,50,99,0.909090909,1995,0.334837093,1,0,0.02025405,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
11-03-2023,99,648,363,108.14,0.88,1,5,3,3,5,1,1,73,87,81,78.28571429,99,58,78.96666667,99,53,99,1,1994,0.324974925,2,0,-0.020194779,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
11-03-2023,61,1269,468,108.14,0.88,1,5,3,3,5,1,1,54,72,61,66.71428571,95,54,69.66666667,96,50,99,0.616161616,1992,0.637048193,2,0,-0.039463508,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
11-03-2023,81,850,487,108.14,0.88,1,5,3,3,5,1,1,89,62,85,70.57142857,89,51,72.93333333,97,50,99,0.818181818,1995,0.426065163,2,0,0.028182386,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
11-03-2023,81,1391,425,108.14,0.88,1,5,3,3,5,1,1,60,94,99,75.71428571,94,58,75.76666667,99,51,99,0.818181818,1994,0.697592778,2,0,0.014414922,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
11-03-2023,60,1021,470,108.14,0.88,1,5,3,3,5,1,1,56,67,90,69.71428571,99,51,75.93333333,99,51,99,0.606060606,1992,0.512550201,1,0,-0.045181399,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
11-03-2023,66,1435,382,108.14,0.88,1,5,3,3,5,1,1,92,85,76,81.42857143,92,66,71.86666667,92,51,99,0.666666667,1995,0.719298246,0,0,-0.013994953,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
12-03-2023,58,987,323,102.27,1.13,1,6,3,3,6,1,1,54,60,72,65.71428571,85,51,73.4,99,51,99,0.585858586,1994,0.494984955,1,0,0.045679982,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
12-03-2023,74,1289,412,102.27,1.13,1,6,3,3,6,1,1,59,75,84,69,99,51,72.93333333,99,51,99,0.747474747,1992,0.647088353,0,0,4.01E-05,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
12-03-2023,93,1811,373,102.27,1.13,1,6,3,3,6,1,1,66,83,71,77.42857143,93,66,78.26666667,99,53,99,0.939393939,1995,0.907769424,2,0,-0.006727086,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
12-03-2023,98,1387,321,102.27,1.13,1,6,3,3,6,1,1,89,67,91,74.57142857,98,60,73.4,99,50,99,0.98989899,1994,0.69558676,1,0,-0.004230039,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
12-03-2023,81,1745,318,102.27,1.13,1,6,3,3,6,1,1,85,90,98,77.57142857,90,56,73.63333333,98,52,99,0.818181818,1992,0.876004016,2,0,-0.029111728,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
12-03-2023,88,996,467,102.27,1.13,1,6,3,3,6,1,1,90,70,67,68.71428571,90,51,70.93333333,95,50,99,0.888888889,1995,0.49924812,1,0,-0.013129283,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
12-03-2023,90,1442,217,102.27,1.13,1,6,3,3,6,1,1,99,90,79,79.85714286,99,58,79.33333333,99,53,99,0.909090909,1994,0.723169509,2,0,-0.013018674,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
12-03-2023,70,1920,348,102.27,1.13,1,6,3,3,6,1,1,61,58,63,67.71428571,95,54,69.36666667,96,50,99,0.707070707,1992,0.963855422,0,0,-0.044764498,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
12-03-2023,57,801,437,102.27,1.13,1,6,3,3,6,1,1,81,51,65,69.42857143,89,51,72.2,97,50,99,0.575757576,1995,0.401503759,0,0,0.026756763,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
12-03-2023,56,1162,435,102.27,1.13,1,6,3,3,6,1,1,81,78,58,75.42857143,94,56,74.76666667,99,51,99,0.565656566,1994,0.582748245,0,0,-0.008349557,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
12-03-2023,81,702,455,102.27,1.13,1,6,3,3,6,1,1,60,99,51,74,99,56,75.46666667,99,51,99,0.818181818,1992,0.352409639,1,0,0.032217989,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
12-03-2023,71,1161,434,102.27,1.13,1,6,3,3,6,1,1,66,77,84,79.57142857,92,66,71.36666667,92,51,99,0.717171717,1995,0.581954887,0,0,0.0350348,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
13-03-2023,74,1033,484,83.93,1.02,0,0,3,3,0,0,1,58,83,69,66.42857143,85,51,72.93333333,99,51,99,0.747474747,1994,0.518054162,1,0,-0.028800595,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
13-03-2023,62,1989,457,83.93,1.02,0,0,3,3,0,0,1,74,57,51,70.57142857,99,57,72.93333333,99,51,99,0.626262626,1992,0.998493976,0,0,0.015735348,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
13-03-2023,78,712,482,83.93,1.02,0,0,3,3,0,0,1,93,66,82,76.85714286,93,66,79,99,53,99,0.787878788,1995,0.356892231,0,0,-0.00277182,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
13-03-2023,99,1986,287,83.93,1.02,0,0,3,3,0,0,1,98,68,63,79.71428571,99,60,74.8,99,50,99,1,1994,0.995987964,1,0,0.038015674,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
13-03-2023,93,960,477,83.93,1.02,0,0,3,3,0,0,1,81,86,65,81.57142857,93,56,73.6,98,52,99,0.939393939,1992,0.481927711,1,0,-0.028425932,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
13-03-2023,92,920,388,83.93,1.02,0,0,3,3,0,0,1,88,72,52,74.42857143,92,51,71.23333333,95,50,99,0.929292929,1995,0.461152882,0,0,0.01778132,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
13-03-2023,82,1195,202,83.93,1.02,0,0,3,3,0,0,1,90,73,62,82.71428571,99,58,79.06666667,99,53,99,0.828282828,1994,0.599297894,1,1,0.010775212,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
13-03-2023,68,522,229,83.93,1.02,0,0,3,3,0,0,1,70,54,64,68.28571429,95,54,69.8,96,50,99,0.686868687,1992,0.262048193,0,0,-0.020469852,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
13-03-2023,88,607,480,83.93,1.02,0,0,3,3,0,0,1,57,89,81,70.42857143,89,51,72.73333333,97,50,99,0.888888889,1995,0.304260652,1,0,-0.03633991,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
13-03-2023,86,1634,335,83.93,1.02,0,0,3,3,0,0,1,56,60,77,76.71428571,94,56,74.83333333,99,51,99,0.868686869,1994,0.819458375,2,0,0.015163976,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
13-03-2023,91,1709,343,83.93,1.02,0,0,3,3,0,0,1,81,56,67,77.42857143,99,56,75.46666667,99,51,99,0.919191919,1992,0.857931727,2,0,0.023859746,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
13-03-2023,57,628,460,83.93,1.02,0,0,3,3,0,0,1,71,92,78,76.57142857,92,57,71.03333333,92,51,99,0.575757576,1995,0.314786967,2,0,-0.018437266,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
14-03-2023,52,948,303,102.6,1.08,0,1,3,3,1,0,1,74,54,51,66.57142857,85,52,72.23333333,99,51,99,0.525252525,1994,0.475426279,2,0,0.01448326,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
14-03-2023,84,1747,209,102.6,1.08,0,1,3,3,1,0,1,62,59,68,72.85714286,99,57,72.93333333,99,51,99,0.848484848,1992,0.877008032,2,1,-0.010486909,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
14-03-2023,70,801,430,102.6,1.08,0,1,3,3,1,0,1,78,66,68,77.14285714,93,66,78.13333333,99,53,99,0.707070707,1995,0.401503759,0,0,0.021320688,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
14-03-2023,76,1422,265,102.6,1.08,0,1,3,3,1,0,1,99,89,60,82,99,67,75.23333333,99,50,99,0.767676768,1994,0.713139418,2,0,-0.030078473,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
14-03-2023,90,611,212,102.6,1.08,0,1,3,3,1,0,1,93,85,80,83,93,56,74.6,98,52,99,0.909090909,1992,0.306726908,2,0,0.0390215,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
14-03-2023,58,999,285,102.6,1.08,0,1,3,3,1,0,1,92,90,58,74.42857143,92,51,70.6,95,50,99,0.585858586,1995,0.50075188,2,0,-0.02125904,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
14-03-2023,91,1101,253,102.6,1.08,0,1,3,3,1,0,1,82,99,58,87.42857143,99,73,80.06666667,99,53,99,0.919191919,1994,0.552156469,2,0,-0.013221401,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
14-03-2023,61,708,213,102.6,1.08,0,1,3,3,1,0,1,68,61,95,63.42857143,72,54,69.7,96,50,99,0.616161616,1992,0.355421687,1,0,-0.044190805,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
14-03-2023,83,1960,219,102.6,1.08,0,1,3,3,1,0,1,88,81,65,73,89,51,73.7,97,50,99,0.838383838,1995,0.98245614,0,0,-0.038848779,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
14-03-2023,60,1514,269,102.6,1.08,0,1,3,3,1,0,1,86,81,82,73.57142857,94,56,74.4,99,51,99,0.606060606,1994,0.759277834,2,0,0.00158619,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
14-03-2023,68,1624,385,102.6,1.08,0,1,3,3,1,0,1,91,60,88,74.57142857,99,56,75.83333333,99,51,99,0.686868687,1992,0.815261044,2,0,-0.023240732,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
14-03-2023,53,1904,331,102.6,1.08,0,1,3,3,1,0,1,57,66,88,71.57142857,92,53,70.3,92,51,99,0.535353535,1995,0.954385965,2,0,0.033548023,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
15-03-2023,69,1035,426,87.63,0.87,0,2,3,3,2,0,1,52,58,85,64.28571429,83,52,71.3,99,51,99,0.696969697,1994,0.519057172,0,0,-0.048530661,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
15-03-2023,75,1992,401,87.63,0.87,0,2,3,3,2,0,1,84,74,99,69.42857143,84,57,73.63333333,99,51,99,0.757575758,1992,1,1,0,-0.012090595,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
15-03-2023,87,1441,459,87.63,0.87,0,2,3,3,2,0,1,70,93,84,77.57142857,93,66,77.73333333,99,53,99,0.878787879,1995,0.722305764,0,0,-0.016265445,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
15-03-2023,94,1543,472,87.63,0.87,0,2,3,3,2,0,1,76,98,77,84.42857143,99,67,75.76666667,99,50,99,0.949494949,1994,0.773821464,1,0,-0.048067237,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
15-03-2023,56,1015,420,87.63,0.87,0,2,3,3,2,0,1,90,81,56,83,93,56,74.73333333,98,55,99,0.565656566,1992,0.509538153,2,0,-0.03756316,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
15-03-2023,63,835,385,87.63,0.87,0,2,3,3,2,0,1,58,88,51,76.14285714,92,58,70.16666667,95,50,99,0.636363636,1995,0.418546366,2,0,-0.008635733,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
15-03-2023,53,1265,223,87.63,0.87,0,2,3,3,2,0,1,91,90,87,82.57142857,99,53,79.4,99,53,99,0.535353535,1994,0.63440321,0,0,-0.000713542,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
15-03-2023,83,1093,358,87.63,0.87,0,2,3,3,2,0,1,61,70,72,65,83,54,69.9,96,50,99,0.838383838,1992,0.548694779,0,0,-0.009571025,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
15-03-2023,68,1842,410,87.63,0.87,0,2,3,3,2,0,1,83,57,62,73.85714286,89,51,72.73333333,97,50,99,0.686868687,1995,0.923308271,1,0,0.003093768,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
15-03-2023,71,1163,308,87.63,0.87,0,2,3,3,2,0,1,60,56,94,70.28571429,86,56,74.3,99,51,99,0.717171717,1994,0.583249749,1,0,0.009513167,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
15-03-2023,61,1041,316,87.63,0.87,0,2,3,3,2,0,1,68,81,67,73.71428571,99,56,75.33333333,99,51,99,0.616161616,1992,0.522590361,0,0,-0.049007618,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
15-03-2023,80,1367,391,87.63,0.87,0,2,3,3,2,0,1,53,71,85,70.85714286,92,53,71.1,92,51,99,0.808080808,1995,0.685213033,1,0,-0.003590484,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
16-03-2023,68,931,372,105.22,1.03,0,3,3,3,3,0,1,69,74,60,65.42857143,83,52,70.43333333,99,51,99,0.686868687,1994,0.466900702,0,0,0.046349924,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
16-03-2023,85,1873,382,105.22,1.03,0,3,3,3,3,0,1,75,62,75,70.85714286,85,57,73.8,99,51,99,0.858585859,1992,0.940261044,1,0,0.001903228,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
16-03-2023,98,1706,345,105.22,1.03,0,3,3,3,3,0,1,87,78,83,79.71428571,98,66,77.93333333,99,53,99,0.98989899,1995,0.855137845,0,1,0.017754227,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
16-03-2023,98,1262,450,105.22,1.03,0,3,3,3,3,0,1,94,99,67,88.85714286,99,68,76.1,99,50,99,0.98989899,1994,0.632898696,0,0,-0.018813614,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
16-03-2023,96,1470,317,105.22,1.03,0,3,3,3,3,0,1,56,93,90,83.85714286,96,56,75.83333333,98,55,99,0.96969697,1992,0.737951807,0,0,0.027399138,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
16-03-2023,94,660,397,105.22,1.03,0,3,3,3,3,0,1,63,92,70,79.57142857,94,58,70.36666667,95,50,99,0.949494949,1995,0.330827068,1,0,0.027292148,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
16-03-2023,53,1159,439,105.22,1.03,0,3,3,3,3,0,1,53,82,90,77.28571429,99,53,78,99,53,99,0.535353535,1994,0.581243731,1,0,0.002129605,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
16-03-2023,96,898,397,105.22,1.03,0,3,3,3,3,0,1,83,68,58,70.42857143,96,54,70.9,96,50,99,0.96969697,1992,0.450803213,1,0,0.047601382,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
16-03-2023,96,577,323,105.22,1.03,0,3,3,3,3,0,1,68,88,51,80.28571429,96,57,73.16666667,97,50,99,0.96969697,1995,0.289223058,0,0,-0.037444979,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
16-03-2023,60,636,289,105.22,1.03,0,3,3,3,3,0,1,71,86,78,67.71428571,86,56,73.06666667,99,51,99,0.606060606,1994,0.318956871,1,0,-0.048305234,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
16-03-2023,65,1336,260,105.22,1.03,0,3,3,3,3,0,1,61,91,99,68.85714286,91,56,74.5,99,51,99,0.656565657,1992,0.670682731,1,0,0.027015821,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
16-03-2023,59,549,458,105.22,1.03,0,3,3,3,3,0,1,80,57,77,68.28571429,92,53,70.93333333,92,51,99,0.595959596,1995,0.27518797,0,0,0.030715554,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
17-03-2023,62,753,317,102.5,1.03,0,4,3,3,4,0,1,68,52,83,62.42857143,74,52,69.9,99,51,99,0.626262626,1994,0.377632899,2,0,-0.037979277,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
17-03-2023,94,1209,250,102.5,1.03,0,4,3,3,4,0,1,85,84,57,76.14285714,94,59,74.63333333,99,51,99,0.949494949,1992,0.606927711,0,0,-0.023441717,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
17-03-2023,68,1949,234,102.5,1.03,0,4,3,3,4,0,1,98,70,66,80,98,66,78.43333333,99,55,99,0.686868687,1995,0.976942356,1,0,-0.048244764,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
17-03-2023,95,1421,268,102.5,1.03,0,4,3,3,4,0,1,98,76,68,92.71428571,99,76,77.06666667,99,50,99,0.95959596,1994,0.712637914,0,0,-0.020669139,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
17-03-2023,78,548,273,102.5,1.03,0,4,3,3,4,0,1,96,90,86,82.71428571,96,56,76.06666667,98,55,99,0.787878788,1992,0.275100402,2,0,0.027314187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
17-03-2023,54,855,269,102.5,1.03,0,4,3,3,4,0,1,94,58,72,77,94,54,69.93333333,95,50,99,0.545454545,1995,0.428571429,0,0,0.001796053,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
17-03-2023,75,1783,325,102.5,1.03,0,4,3,3,4,0,1,53,91,73,77.57142857,99,53,77.3,99,53,99,0.757575758,1994,0.894182548,1,0,-0.015190441,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
17-03-2023,88,1818,328,102.5,1.03,0,4,3,3,4,0,1,96,61,54,75.28571429,96,61,71,96,50,99,0.888888889,1992,0.912650602,2,0,-0.012826071,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
17-03-2023,73,1836,299,102.5,1.03,0,4,3,3,4,0,1,96,83,89,78,96,57,73.56666667,97,50,99,0.737373737,1995,0.920300752,1,0,-0.049864637,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
17-03-2023,55,1308,381,102.5,1.03,0,4,3,3,4,0,1,60,60,60,67,86,55,72.9,99,51,99,0.555555556,1994,0.655967904,2,0,-0.020019947,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
17-03-2023,95,1887,387,102.5,1.03,0,4,3,3,4,0,1,65,68,56,74.42857143,95,60,74.46666667,99,51,99,0.95959596,1992,0.947289157,2,0,0.014645874,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
17-03-2023,80,1484,235,102.5,1.03,0,4,3,3,4,0,1,59,53,92,66.57142857,80,53,71.2,92,51,99,0.808080808,1995,0.743859649,0,0,0.047419444,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
18-03-2023,70,1425,305,93.2,1.02,1,5,3,3,5,1,1,62,69,54,64.71428571,74,52,69.63333333,99,51,99,0.707070707,1994,0.714643932,0,1,0.034706083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
18-03-2023,79,1865,419,93.2,1.02,1,5,3,3,5,1,1,94,75,59,79,94,62,75.2,99,51,99,0.797979798,1992,0.93624498,1,0,-0.047640504,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
18-03-2023,56,662,419,93.2,1.02,1,5,3,3,5,1,1,68,87,66,78.57142857,98,56,77.7,99,55,99,0.565656566,1995,0.331829574,0,0,0.03985606,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
18-03-2023,63,1131,381,93.2,1.02,1,5,3,3,5,1,1,95,94,89,89,99,63,76.46666667,99,50,99,0.636363636,1994,0.567201605,0,0,0.028319841,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
18-03-2023,80,704,269,93.2,1.02,1,5,3,3,5,1,1,78,56,85,82,96,56,76.63333333,98,55,99,0.808080808,1992,0.353413655,2,0,0.028037612,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
18-03-2023,93,1340,427,93.2,1.02,1,5,3,3,5,1,1,54,63,90,77.42857143,94,54,71.03333333,95,50,99,0.939393939,1995,0.671679198,0,0,-0.004200424,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
18-03-2023,92,1095,449,93.2,1.02,1,5,3,3,5,1,1,75,53,99,76.57142857,92,53,77.8,99,53,99,0.929292929,1994,0.549147442,2,0,-0.010199471,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
18-03-2023,92,1964,220,93.2,1.02,1,5,3,3,5,1,1,88,83,61,79.71428571,96,61,70.86666667,96,50,99,0.929292929,1992,0.985943775,2,0,-0.019708427,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
18-03-2023,53,1189,206,93.2,1.02,1,5,3,3,5,1,1,73,68,81,74,96,53,73.5,97,50,99,0.535353535,1995,0.595989975,2,0,-0.043430514,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
18-03-2023,55,1138,359,93.2,1.02,1,5,3,3,5,1,1,55,71,81,63.28571429,86,55,71.83333333,99,51,99,0.555555556,1994,0.570712136,1,0,-0.027176464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
18-03-2023,60,1671,342,93.2,1.02,1,5,3,3,5,1,1,95,61,60,74.42857143,95,60,73.2,99,51,99,0.606060606,1992,0.838855422,1,0,-0.025339637,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
18-03-2023,97,698,353,93.2,1.02,1,5,3,3,5,1,1,80,80,66,71,97,53,72.4,97,51,99,0.97979798,1995,0.349874687,1,0,-0.001592293,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
19-03-2023,93,1395,341,102.93,0.93,1,6,3,3,6,1,1,70,68,58,69.71428571,93,52,70.2,99,51,99,0.939393939,1994,0.699598796,2,0,0.024744441,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
19-03-2023,86,813,220,102.93,0.93,1,6,3,3,6,1,1,79,85,74,80.71428571,94,62,75.46666667,99,51,99,0.868686869,1992,0.40813253,1,0,-0.002619017,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
19-03-2023,67,1654,286,102.93,0.93,1,6,3,3,6,1,1,56,98,93,74.85714286,98,56,77.8,99,55,99,0.676767677,1995,0.829072682,1,0,-0.044215555,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
